N,P,K,temperature,humidity,ph,rainfall,label
37.0,38.0,32.0,31.85744939,45.53106268,5.417340525,91.55845821,mango
65.49722501,-18.90242553,130.0655201,21.47940341,75.75171415,4.904797342,61.92393356,chickpea
55.49792042,49.77705264,105.7301132,25.72675363,33.5810575,6.749961149,-6.672668711,cotton
21.0,38.0,20.0,27.10508014,63.56791363,5.794289715,62.20279647,mothbeans
35.31534798,17.35508106,93.3586197,30.59516004,79.32767234,7.659481358,53.12242863,coconut
11.0,18.0,42.0,21.57936934,94.88267728,5.938528744,102.8593382,pomegranate
65.32601652,46.13721598,-2.34543524,24.3424862,42.89284066,5.349315166,39.46757399,kidneybeans
42.51119244,22.68137623,70.53456316,29.11142876,49.23951193,6.280580407,76.96999703,mungbean
-1.726168229,74.59305565,97.25479479,20.16004996,75.10744579,5.807982595,89.72914453,mungbean
77.81018361,14.18562986,-94.6981448,25.3593196,35.06902533,4.89141265,140.7587219,apple
13.0,121.0,196.0,22.20700989,93.50574163,6.443382913,120.1593771,apple
23.33714586,105.866907,-64.12265244,23.12204481,65.57439737,5.830227703,151.9524736,coffee
78.32774086,104.1974412,13.19421386,24.59279246,90.10931185,6.906592628,154.7378851,grapes
-5.10309399,8.697574404,86.44984913,23.01896651,107.6003722,7.657972374,251.7412692,grapes
36.0,59.0,46.0,34.28879307,93.61082872,6.721130543,127.2509777,papaya
81.0,56.0,36.0,23.39605743,72.60512854,7.097586415,174.7876411,jute
65.58784676,83.95212641,17.55083046,21.37652874,119.91408,5.635356805,63.29375569,coconut
9.0,48.0,20.0,29.66461594,84.28187572,6.377568542,56.09542002,mungbean
-28.13200386,-6.38047578,57.46497278,16.66198388,88.34119762,7.2456728,139.9917034,orange
31.0,58.0,15.0,28.31886863,60.19461399,6.167855382,45.36521251,lentil
31.38635329,87.96048564,125.7994766,25.22345559,57.85161898,6.677095282,-4.324307461,pomegranate
27.0,8.0,32.0,27.00648436,96.46168931,5.627860549,144.3331315,coconut
7.992813363,40.46281071,33.89016367,29.12062652,67.69260005,6.667337309,86.65053863,cotton
9.0,122.0,201.0,29.58748357,80.91934392,5.570290539,68.06417307,grapes
58.29161038,44.14610368,-21.90518641,34.53020978,84.12627174,6.364076234,35.82676368,grapes
65.71454026,25.45557881,-10.77741632,24.00140417,60.91821286,5.940882301,-15.01397012,maize
63.46491545,82.39736726,-13.03095337,20.9827628,76.48377963,5.790230173,209.4695866,rice
87.0,23.0,28.0,26.22367404,62.26594559,6.979590627,193.7461968,coffee
16.76815723,5.693424617,90.47012453,19.83555427,90.78413213,5.999663744,122.087763,rice
75.0,36.0,44.0,23.28081,74.27607475,6.613341343,153.7447398,jute
25.0,71.0,24.0,28.49538735,60.44848407,7.187721818,74.91559514,blackgram
85.0,33.0,25.0,26.20811417,52.50987966,6.910823945,189.0944824,coffee
40.0,5.0,29.0,28.48444906,97.76865458,5.820978791,160.389421,coconut
139.0,35.0,15.0,25.248679,83.4630147,5.898293044,86.55517751,cotton
78.0,50.0,43.0,25.12417673,85.72530641,6.348441469,159.5718087,jute
-28.49641083,36.81360716,70.95444905,24.73623408,57.49026321,6.496889363,173.8339603,rice
36.48403548,95.71704843,3.729219944,27.02781155,80.12259461,7.149545118,163.2491113,coconut
100.0,56.0,40.0,26.38905406,83.31240346,7.433313409,176.1516409,jute
105.5846125,45.96350558,44.65482182,17.32412585,83.42418763,6.500961568,158.0836975,kidneybeans
12.0,37.0,30.0,31.09779147,47.41196659,4.546466109,90.28624348,mango
40.15276023,57.00969929,28.14758481,25.18881279,37.22954974,6.148025992,57.46655239,rice
12.0,34.0,28.0,33.36140093,45.02236377,6.13526938,98.81596545,mango
82.0,24.0,26.0,24.31274458,53.57285558,6.089443603,184.4103931,coffee
49.15986981,41.63943722,63.52297917,31.44094849,65.18985963,6.097938283,75.79094592,mothbeans
86.02837617,2.947528833,12.98366753,25.91570115,17.20844317,6.677891957,114.3044666,jute
86.29132406,108.608263,-7.922646976,26.68469272,58.20838158,7.707223914,93.02144335,orange
11.0,124.0,204.0,13.42988625,80.06633966,6.361141107,71.40043037,grapes
36.0,26.0,26.0,30.17294105,51.0845903,6.814630246,95.23444287,mango
60.52137396,38.35634563,6.36492425,25.75721746,92.03938034,6.362689154,94.74972088,muskmelon
37.0,52.0,47.0,43.08022702,93.90305729,6.54277684,211.8529059,papaya
16.0,75.0,21.0,18.50692825,23.61670065,5.679224346,87.0513289,kidneybeans
118.0,15.0,45.0,24.21495706,84.20576992,6.538006356,48.01138482,watermelon
33.0,80.0,22.0,28.57006111,65.71765781,6.593961761,70.0866434,blackgram
32.0,68.0,52.0,32.68067385,92.61715632,6.800321319,248.8592986,papaya
106.0,21.0,52.0,28.89578588,94.78993038,6.286515359,23.0362503,muskmelon
16.0,71.0,24.0,18.33124824,38.40975482,4.946369874,139.6483317,pigeonpeas
76.94471975,76.3379611,-23.53249821,23.18163607,44.38145407,5.68506657,-8.386689441,muskmelon
103.9963078,32.17546186,-10.11528589,27.38164407,45.01123938,6.07170535,132.117805,coffee
35.0,142.0,203.0,21.17089176,90.23730166,5.895319002,123.6495149,apple
37.0,18.0,30.0,27.63551259,99.34854917,6.38488418,157.9171537,coconut
1.0,35.0,34.0,30.79375683,46.69536813,6.27339822,92.21318555,mango
28.0,68.0,19.0,34.63880966,61.38597868,7.69950698,72.43169115,blackgram
22.0,62.0,16.0,34.6455408,54.32342534,4.828936119,180.9009998,pigeonpeas
103.0,72.0,51.0,26.12643374,81.81365007,6.099478745,104.4812858,banana
13.671054,52.21884751,13.02454991,23.84985762,38.53413204,5.804442361,78.93754802,banana
60.0,37.0,39.0,26.59104992,82.94164078,6.033485257,161.2469997,jute
22.0,17.0,5.0,24.12188673,90.72351622,6.945562889,102.835632,orange
47.9712631,83.25709191,148.4616782,21.39679227,58.12679371,5.865753894,50.87673406,lentil
91.0,75.0,55.0,27.48612983,76.11239849,6.212369363,109.2768851,banana
57.50141768,81.04535956,75.46149571,25.28709284,69.41742134,4.896360959,92.74187109,coffee
56.21237973,57.09045234,104.9506673,27.31554143,137.4200227,5.727741772,114.4256169,papaya
57.75307241,63.78928713,63.93397543,23.0556695,66.28529247,6.913112404,95.41194679,coffee
37.77111174,87.47828382,34.96578501,27.46152325,85.95422607,7.324101717,76.34081424,coconut
93.67072712,15.6679024,36.43923052,28.59780443,72.45225608,6.328010345,73.52584929,pomegranate
35.0,138.0,200.0,21.19909519,90.80819418,5.67130617,103.6838922,apple
47.47945591,68.29114824,76.3606848,26.49309978,37.09999808,5.167363956,27.70223404,maize
95.60912255,41.71236528,62.74826989,14.05652683,105.753252,6.928279875,180.9703331,apple
1.0,30.0,10.0,11.89925671,91.34663797,7.291405641,103.5771468,orange
81.0,41.0,38.0,22.67846116,83.72874389,7.524080076,200.9133156,rice
19.0,122.0,202.0,23.34467359,90.37981478,5.811975094,112.8954016,apple
70.36843147,66.89021367,65.91785109,30.1401858,40.72317054,5.621584493,1.259652708,apple
13.0,75.0,20.0,30.55992394,35.29006485,6.979540061,178.8998611,pigeonpeas
48.73128122,-6.133695075,29.66924551,20.25944506,65.08147881,8.107737228,40.04106839,coconut
32.0,57.0,22.0,28.6899851,87.50436797,6.769415888,44.56598352,mungbean
28.59421106,19.6789232,4.091233985,20.56770301,84.80301369,7.478113117,197.6511194,mothbeans
122.0,48.0,16.0,24.65425757,75.6350708,6.307585854,61.82980133,cotton
62.50250139,67.27296004,110.0213901,26.87253235,65.36318991,4.742205164,73.35496651,kidneybeans
38.30856399,35.55043826,125.4514359,26.12197641,105.3063775,5.347183467,6.629671237,mungbean
48.65189897,40.01797368,157.3678796,16.27741003,69.93975046,6.248794044,192.7421086,jute
23.0,62.0,19.0,16.51783455,20.4555596,5.609435128,98.77794225,kidneybeans
25.0,78.0,76.0,17.48042641,15.7559405,7.228963452,66.96980581,chickpea
26.66922702,54.51619958,20.24257808,17.06753062,46.12337731,6.536987621,116.6206072,maize
7.0,126.0,203.0,16.76201707,82.00335557,5.662140095,73.28712806,grapes
88.0,46.0,42.0,22.68319059,83.46358271,6.604993475,194.2651719,rice
101.0,17.0,55.0,24.37118217,87.1269128,6.451499764,44.63907691,watermelon
99.0,29.0,55.0,29.19378695,91.46241065,6.660954816,26.48240255,muskmelon
10.49887505,61.07817509,72.77458108,18.58049704,57.27200115,5.368272364,96.67211703,rice
105.4962475,74.20313338,140.9758621,24.05435735,67.61980727,6.987972068,73.40347155,mungbean
94.0,91.0,51.0,29.16093424,76.67484233,5.618094446,109.575944,banana
0.0,23.0,15.0,22.56664172,93.37488907,7.598729065,109.8585753,orange
63.30023299,68.15789184,89.56067767,21.11119275,75.87685088,7.094606666,63.78004664,papaya
11.0,143.0,197.0,22.98458907,93.3204487,5.875718516,122.1952483,apple
28.49706469,70.06432169,115.7634709,32.49026598,89.86038409,6.506033412,117.1566698,orange
25.0,40.0,21.0,27.73329078,81.13903037,6.248900919,44.17580911,mungbean
21.0,137.0,196.0,23.6119202,91.70293849,5.812781806,123.5900822,apple
21.0,51.0,15.0,29.36488409,89.1886954,6.679127482,48.30159325,mungbean
54.5155613,86.00593863,27.01047475,18.88777595,50.80052396,7.066041887,152.4118605,watermelon
49.16759831,54.10089777,-81.83036273,15.1541244,76.71163981,7.815663883,110.9375808,papaya
39.59841168,40.41143281,24.74105644,21.89968769,75.94626192,6.655745583,179.4924594,watermelon
32.0,13.0,42.0,23.50128217,92.97527546,5.786058032,106.61905,pomegranate
71.98223202,53.79581808,85.88142337,29.66911897,104.2732536,6.825344261,117.3955417,lentil
40.0,144.0,196.0,22.71750705,92.25479855,5.987262638,107.0289866,apple
62.73953802,-24.41001457,135.4027361,19.11692651,16.96718986,4.353191321,115.2671979,watermelon
5.0,19.0,25.0,27.3511056,54.43945147,6.441328044,96.27792547,mango
24.0,61.0,17.0,22.6371424,65.44544859,6.233269045,38.30411077,lentil
65.67022701,29.62583244,17.09471227,21.26960884,57.23864035,5.353082665,186.017297,grapes
68.31454882,27.75103388,7.584464601,25.70010279,57.78295062,6.710988976,137.9418692,coffee
2.0,21.0,44.0,18.92157197,87.31290342,6.56893406,102.8013275,pomegranate
14.42184426,52.29343685,95.48375066,26.04722988,91.35246579,6.791544666,7.520273541,lentil
26.0,121.0,201.0,22.19109412,90.02575116,6.162034371,112.3126628,apple
66.0,58.0,35.0,23.5643831,79.46283115,7.321619041,185.25947,jute
71.98192607,37.34376482,169.9053525,20.53474996,87.1850723,5.69799143,206.1455887,grapes
44.0,58.0,18.0,28.03644051,65.06601664,6.814410928,72.49507741,blackgram
4.0,59.0,22.0,29.33743412,49.00323081,8.914074888,42.44054315,mothbeans
0.356772816,73.65491431,59.10536254,23.90889471,35.15402049,5.946935767,55.4736004,grapes
27.0,139.0,205.0,22.48403042,93.40819246,5.772179946,105.5473627,apple
95.82414886,56.36292726,1.266357358,22.28717021,76.43463474,6.758643332,-14.26831613,coffee
29.26751565,110.4752747,88.4553134,22.67502449,56.5890114,5.89214881,77.68334543,coconut
81.47056641,97.01024401,24.97661222,15.26384664,97.32629061,6.619886354,117.0768286,orange
39.00101471,36.26107237,72.071491,28.41433516,58.00627525,5.596444266,53.0072702,coffee
25.0,70.0,16.0,19.63474332,18.90705639,5.759237003,106.3598183,kidneybeans
55.46990864,66.00607665,88.96842798,22.49008649,80.85849246,5.971458956,141.2562691,mango
98.0,35.0,18.0,23.79746068,74.82913698,6.252797548,91.76337172,maize
19.77170632,58.82080231,93.13138493,37.23416042,88.2547322,5.902021677,114.3601917,rice
71.15820356,58.45155651,39.9054573,31.2077649,51.87313244,5.493156941,44.75406936,lentil
96.93354498,41.61110485,27.65584353,25.83898427,37.81996485,5.928469443,82.84683499,pomegranate
24.0,30.0,11.0,32.39523995,94.51768464,6.601395755,113.25373,orange
11.51152354,72.54852933,72.12348438,25.53788441,35.78625044,6.436338276,120.3097295,orange
24.0,37.0,21.0,30.573999,58.22686794,5.818219385,62.74803826,mothbeans
27.0,30.0,31.0,28.98545306,90.73966792,5.718120393,148.8398374,coconut
110.6164153,96.22442047,16.80878301,29.87873249,82.1206858,7.217423926,98.42395308,papaya
5.341868569,-11.49200662,38.83862159,21.23587305,75.0820715,6.244756407,39.82872774,watermelon
99.0,54.0,37.0,21.14347496,80.33502926,5.594819626,198.6730942,rice
61.0,44.0,17.0,26.10018422,71.57476937,6.931756558,102.2662445,maize
-22.32727577,52.2970117,101.4727424,21.37009308,73.49548305,6.035773873,1.123451096,mango
30.88754306,168.8065404,143.2391547,21.4373097,46.77168744,6.328029029,202.0036069,banana
12.0,61.0,19.0,19.33162606,24.13995025,5.655726817,68.51253427,kidneybeans
44.2381596,85.85857176,-25.41640981,28.98693048,110.1686253,6.169682632,126.6356799,chickpea
25.0,57.0,19.0,17.15432954,19.87070659,5.566522896,87.99669731,kidneybeans
9.507321256,82.17082854,92.77599343,26.04430446,68.54052881,6.916630126,113.5512196,jute
96.51707042,48.09168134,43.83790597,24.55791818,21.21326633,6.707221275,7.357029029,rice
69.65206014,23.16257027,35.39084942,26.33719403,49.95793423,6.51920259,103.7449591,apple
26.0,37.0,30.0,35.39986338,49.45962621,6.166173834,97.41054011,mango
25.59238285,17.13115074,143.5440168,21.02573133,79.62596605,6.160098248,54.77437958,papaya
33.0,143.0,204.0,21.1316077,91.95769858,5.814434775,122.5391946,apple
56.47140102,107.1545533,48.4846726,29.24581984,80.28704236,7.581298069,133.3181049,apple
50.28395713,87.19062843,37.44748597,26.83482436,64.95167487,6.992103207,57.5837131,banana
95.0,14.0,50.0,26.6333118,84.31756844,6.560443519,56.31866159,watermelon
34.0,60.0,22.0,17.66148158,18.15302753,5.635231778,100.6711761,kidneybeans
59.90310014,42.98144,68.40058642,24.11684649,47.96245429,6.187510467,135.4434798,rice
101.0,87.0,54.0,29.07311132,76.50045221,6.376756633,100.1692639,banana
69.58206074,12.25646376,94.38937368,17.70580271,74.13242666,5.313709788,24.95834864,mothbeans
62.66195458,95.23343704,128.5679908,38.89426218,84.79034815,6.395985666,88.24295297,apple
78.81647869,98.37985362,78.24178901,13.74790082,62.45358919,6.604453452,39.1291473,blackgram
60.0,51.0,36.0,22.69657794,82.81088865,6.028321558,256.9964761,rice
18.47126459,38.73607463,18.79718353,29.89605707,86.41106282,7.406857815,99.78831266,pomegranate
86.0,18.0,45.0,28.96586565,90.71832938,6.566759102,22.25838137,muskmelon
69.0,46.0,41.0,23.64124821,80.28597873,5.012139669,263.1103304,rice
48.80234481,3.277685672,57.40194596,24.39190702,72.71108465,6.013651511,70.60690562,muskmelon
57.89449475,29.54939738,36.94530046,24.37596386,79.7569405,6.211612135,91.59529304,papaya
131.0,38.0,19.0,23.86814008,75.68339729,6.814341946,90.4547185,cotton
65.16320008,42.99676056,4.015531135,20.88160803,54.56738597,6.615000832,106.4009555,mungbean
112.0,39.0,29.0,26.12492233,63.37479229,6.726528895,147.8035305,coffee
89.0,45.0,36.0,21.32504158,80.47476396,6.442475375,185.4974732,rice
83.31351758,35.71491037,6.050229405,13.73910578,51.56808045,5.847203486,72.61272106,pomegranate
119.0,44.0,15.0,22.14593688,82.8597549,7.091992365,60.65381719,cotton
43.53467857,15.18040619,17.76874065,37.07350837,80.88107523,6.566777865,162.2351338,pigeonpeas
32.32691647,122.8025288,167.1705929,28.95860299,66.89598734,7.910955499,110.8779561,pomegranate
0.051892667,52.46242132,64.88199645,16.56595839,117.3949322,6.592346441,-2.943962634,muskmelon
96.0,54.0,22.0,25.70196694,61.33450447,6.960358276,83.20711308,maize
74.75472406,72.75075292,84.15596641,27.92780153,70.63228792,7.232906186,17.75643757,coconut
54.93746309,66.68601902,-37.0253452,25.20596181,53.29286415,6.150211022,187.7830578,papaya
5.0,59.0,15.0,18.87492997,20.18238348,5.97229163,134.1811718,kidneybeans
45.48915666,64.77769909,-26.76740038,24.59851543,28.148454,5.75109425,171.6882345,apple
109.2261476,55.3635519,123.8086787,23.79336884,47.52933788,6.874542234,122.0092242,orange
76.89085895,66.38377179,45.70559204,19.90907603,63.75797535,6.626684101,81.26133534,lentil
38.0,138.0,204.0,25.11108456,83.25447587,6.325480034,73.01026829,grapes
27.0,8.0,30.0,26.44600063,98.29937782,6.008386283,221.2258168,coconut
20.53717753,92.66767492,50.5847532,16.77164036,85.11784612,7.747411945,148.6621873,orange
92.71883168,0.634944863,97.24933529,24.50848934,37.53048197,5.554890852,190.8043288,kidneybeans
26.22437972,65.29413479,28.89651151,24.604594,97.91968252,7.062386384,149.7758978,cotton
52.61180431,49.29830691,71.99823647,27.48363234,115.0702736,6.039288598,68.38845371,apple
32.01500075,60.85295618,3.574575147,28.14113378,77.07276531,6.962536827,-26.91292963,jute
21.56810902,41.46292416,80.57016209,35.02274908,85.74970353,5.085302294,214.9886685,jute
27.0,69.0,22.0,17.91652287,24.90814655,5.932323085,69.14681022,kidneybeans
99.0,12.0,52.0,28.69708334,94.30759855,6.002927293,22.21807088,muskmelon
58.16516799,100.2620583,30.31196613,23.35674606,55.39258134,6.19810314,136.0297744,pomegranate
44.0,76.0,22.0,27.26458947,68.01232937,7.775306272,68.91754359,blackgram
100.0,14.0,49.0,29.48882958,91.07574233,6.365956658,26.01909355,muskmelon
36.98197994,44.22289246,13.35754813,30.75003896,24.60732328,6.972123624,64.3833222,apple
110.6003358,53.55890947,-7.138555628,29.96297803,83.25816691,6.934031178,62.40119257,papaya
93.14026003,117.0620759,-13.09586825,18.48254243,84.65073489,6.370624742,46.50629603,lentil
66.01994847,87.69470981,92.81790029,15.10667245,41.15497821,7.331855124,66.64804692,coconut
33.0,77.0,15.0,23.89736406,66.32102048,7.802212437,40.74536757,lentil
9.0,51.0,19.0,27.04453473,49.32609633,5.49091063,48.25207759,mothbeans
10.0,37.0,22.0,28.7275267,89.12760359,7.069747814,58.52974279,mungbean
44.13959549,102.1265661,133.045172,39.98799206,96.9148796,6.189282875,151.1224003,kidneybeans
99.93825978,30.54142777,29.42024576,29.87505919,47.03721889,5.982929042,163.0153802,chickpea
49.52737574,32.24514209,91.29814884,25.73735828,34.42898111,6.71822817,121.2802279,apple
92.0,85.0,51.0,29.22118628,81.08183635,5.740764682,108.8616474,banana
30.23704888,41.79177692,-21.08063153,21.27777522,70.3316856,7.781725103,61.74004622,maize
29.0,11.0,5.0,23.13338811,91.94670335,7.639788459,104.4224145,orange
36.0,133.0,198.0,25.51939719,83.98351748,6.2286454,69.17281221,grapes
30.0,20.0,38.0,22.59890174,93.16343942,7.058222596,110.0932899,pomegranate
75.49344751,2.815175215,21.89440549,19.23626752,88.45333889,6.535655457,125.7901703,blackgram
22.0,79.0,17.0,21.42451099,20.39659714,5.912289889,116.5206923,kidneybeans
86.0,40.0,33.0,26.1387869,52.26311691,7.432322234,136.3027766,coffee
135.4701535,89.52622514,-33.29615024,20.19609321,64.00925931,6.898067166,92.17315034,blackgram
73.49340005,141.8032786,71.10439154,17.15119863,62.93247883,5.999066205,40.16688439,apple
35.67762792,35.31834624,57.11549143,28.31952221,91.03929695,6.320107011,91.11295618,kidneybeans
42.22268672,12.16754668,115.8553096,26.8171841,77.22138462,5.291422253,127.8016751,blackgram
134.7547054,44.9970636,-1.493854774,34.14671509,100.6031441,6.232595503,88.86014876,chickpea
29.64105323,87.25958896,47.73745279,26.27422587,60.33001834,5.874750785,198.0988142,apple
66.76774447,100.5642335,176.5784661,27.53954454,62.50293479,8.253530121,144.3792565,cotton
77.59549618,80.24265558,32.65667077,25.34226491,121.3087537,6.547332485,111.6027863,papaya
90.0,52.0,25.0,25.97482359,69.36385721,6.822586546,103.2234212,maize
66.41232799,95.70433959,59.79696848,29.55546365,52.42413914,4.707713399,6.58151841,coffee
49.79687146,57.4111485,100.711736,24.25160498,63.85527639,7.79572244,52.45182576,coffee
4.0,134.0,200.0,28.57828803,80.95628959,5.840256272,73.34232097,grapes
60.0,48.0,39.0,24.28209415,80.30025587,7.042299069,231.0863347,rice
38.0,61.0,52.0,31.22790131,94.94021378,6.620729882,46.44279118,papaya
29.0,139.0,205.0,23.64142354,93.74461474,6.155939453,116.6912176,apple
15.73057821,82.66585421,-3.715928938,23.30361666,76.9058818,6.035095676,-20.58972064,pomegranate
34.0,65.0,19.0,23.43974653,63.22011726,5.94239222,45.40277297,lentil
58.84604461,99.92124732,16.71458837,24.65134526,39.78842637,5.175807929,129.5038394,papaya
13.0,47.0,20.0,29.21780035,87.93724219,6.54450214,43.1386631,mungbean
18.0,30.0,29.0,26.7627493,92.86056895,6.420018717,224.5903664,coconut
64.63890639,20.04647134,53.84039926,32.3722752,75.37878821,6.679575963,207.1226346,papaya
80.64715528,0.259634275,83.53102941,26.5300723,48.33175482,5.288395673,117.4766058,watermelon
111.0,40.0,25.0,24.484692,84.44932014,6.187455799,90.94342484,cotton
132.3009239,17.82242172,111.6659843,27.11396914,99.15294114,7.108138668,52.37381904,banana
-2.202557701,50.37916861,53.28978684,27.0645601,72.2049757,5.630794673,79.33565318,pigeonpeas
91.0,56.0,37.0,23.43191632,80.56887849,6.363472208,269.5039162,rice
49.90604215,57.74376051,-5.176533585,24.52032071,64.83149193,6.906389946,150.3402745,apple
31.68205167,25.64000052,-2.845359031,16.1910729,118.0423055,6.429136475,137.1034081,kidneybeans
55.0,60.0,15.0,32.79766751,68.77994074,7.163043872,64.11411069,blackgram
132.4303032,74.09185788,-22.67041227,25.56701342,92.33650176,7.983620765,173.0542572,mango
18.0,19.0,29.0,27.59376845,92.48519606,6.206077742,162.8432736,coconut
53.19734355,70.8507913,90.38487113,30.20186174,51.23073908,7.695860687,-57.38441069,mango
43.81409095,82.91506212,44.20494062,34.29527967,52.22293343,5.622973143,11.99705665,watermelon
60.0,59.0,22.0,31.86847286,66.74217464,7.191522601,74.22238583,blackgram
15.94880975,24.57206822,37.74109291,28.57362305,100.8028,4.958211672,21.39988592,cotton
55.93812885,57.9838261,100.8492588,21.87508204,71.3783596,6.650595931,95.9656189,mothbeans
9.0,76.0,25.0,28.88302142,50.12323801,5.70951224,179.2155874,pigeonpeas
99.0,15.0,27.0,27.41711238,56.63636248,6.086922359,127.92461,coffee
97.0,25.0,50.0,26.22005978,80.90127035,6.093814669,49.08553937,watermelon
81.0,16.0,45.0,26.90435747,86.25426228,6.727468157,59.75980023,watermelon
61.0,53.0,43.0,26.40323239,81.05635517,6.349606327,223.3671883,rice
40.0,16.0,35.0,34.16438906,54.16482251,4.954739564,98.33351125,mango
64.9316738,44.20448017,40.61297913,24.861922,20.17097811,5.914350225,68.31892635,coffee
16.0,73.0,19.0,18.41645629,34.80541039,4.684079249,163.2747473,pigeonpeas
35.0,69.0,23.0,16.78791503,24.96881755,5.578410206,75.45328039,kidneybeans
27.0,64.0,21.0,32.84213012,68.68401492,7.543804223,73.67166182,blackgram
18.10603045,90.75273969,99.5377384,20.73301851,133.9929523,4.276086593,39.69526372,pigeonpeas
86.41847988,67.03909947,110.5876714,22.30451997,66.53798107,5.622210726,70.60624043,blackgram
19.4283479,80.72456054,54.06657085,18.57242482,68.42364135,6.644953447,119.4197105,mango
116.0,36.0,25.0,27.57847581,58.52534263,6.172090205,156.6810374,coffee
94.78451635,30.57141381,-44.0871297,25.24257564,44.94212217,6.89326416,105.0821406,coconut
4.0,20.0,41.0,24.26601316,93.7974061,6.537042717,104.5375109,pomegranate
83.0,29.0,52.0,25.76402693,87.5931128,6.704688865,46.05122728,watermelon
116.0574312,98.18101355,20.96851815,34.49012082,81.18792398,7.114003606,125.7769124,chickpea
5.0,29.0,44.0,21.02432943,93.0569505,5.578095745,104.7847006,pomegranate
47.39935463,81.51633363,51.37703794,28.66020069,121.3794515,7.188610233,60.50865518,pigeonpeas
5.0,65.0,16.0,21.32776028,18.48522915,5.866744372,109.1013261,kidneybeans
131.0,52.0,16.0,23.65724079,84.47601498,6.486068274,88.54479121,cotton
41.83891986,69.13787411,44.33740138,29.44865385,57.04197555,6.071027034,106.2237431,jute
16.16327753,32.50630182,87.26624847,24.05089644,43.56084728,5.57946324,111.1914279,papaya
51.43508323,35.56071496,82.3787847,19.52902309,87.87902543,7.157133935,154.9924242,mango
85.0,53.0,38.0,24.90075709,73.84186449,6.588017308,153.8990984,jute
101.0,37.0,18.0,22.92360984,82.68738535,7.63737841,92.91915074,cotton
28.0,69.0,16.0,29.77013109,66.29327012,6.547361618,35.69674138,lentil
45.97276323,81.32473267,-92.41388313,24.52897783,35.63381187,6.201485563,169.7126316,chickpea
14.0,57.0,15.0,29.8757015,83.14796296,6.623438282,40.12044158,mungbean
72.5991643,7.252039283,-24.05646895,24.82281475,101.3412524,6.088479856,175.0530757,papaya
8.0,38.0,32.0,29.75150773,46.73723302,4.981816523,91.405983,mango
35.0,66.0,81.0,19.37101121,15.77458129,6.138243973,85.24819851,chickpea
54.8128516,39.98872123,53.88218131,24.43760969,94.13689347,6.741932102,73.88768485,watermelon
34.0,60.0,23.0,20.12574053,24.96969858,5.659254981,100.0497183,kidneybeans
39.6396926,101.8947471,66.34782749,23.13534883,111.1569555,6.149849473,15.31365129,pigeonpeas
23.0,21.0,26.0,26.45488737,93.45042636,5.901495544,149.2220255,coconut
45.0,47.0,55.0,38.4191628,91.14220381,6.751452932,119.2653877,papaya
35.0,128.0,205.0,21.07273439,93.56585985,6.041053829,107.8737015,apple
10.0,59.0,15.0,29.83040388,89.30428305,6.32400451,58.86687093,mungbean
35.83153517,31.11600125,91.29741875,35.62309915,71.91834449,6.878904716,145.9457087,mothbeans
11.0,46.0,24.0,27.65280218,89.80650642,6.459252023,56.52558045,mungbean
62.0,56.0,35.0,25.97825807,81.65769588,6.235357638,163.3488091,jute
22.0,37.0,20.0,27.62749466,86.49366929,6.605733068,39.26137642,mungbean
113.0,6.0,52.0,27.76317235,90.35567642,6.740983646,25.21609113,muskmelon
119.0,9.0,50.0,26.74550678,83.9195902,6.251286661,40.794305,watermelon
39.77572635,72.91548846,6.913655698,32.36741619,115.9646045,6.357504296,76.01239807,coconut
104.9886875,46.27702283,-30.34574272,34.31896985,51.3072356,5.219988381,229.1879214,cotton
17.0,134.0,204.0,39.04071989,80.18393287,6.499604931,73.88467027,grapes
62.72150813,32.10029277,84.75974574,24.43307516,65.95778514,7.372718614,148.830632,mango
0.483979664,1.032899733,41.67222921,34.19914978,88.37835146,6.700851841,122.0186077,papaya
37.0,11.0,36.0,24.24779615,85.56033312,6.710143266,106.9216033,pomegranate
119.0,25.0,51.0,26.47330219,80.92254421,6.283818329,53.65742581,watermelon
-4.504648028,76.34232184,17.25836463,19.62275345,52.14638873,6.500909933,140.3414246,coffee
10.81944442,56.17980754,45.29923165,15.74367425,49.74073443,5.999896567,190.7150109,cotton
-9.826420154,123.9911667,63.42778007,32.27314583,74.28050213,6.673087468,138.9825211,lentil
-7.056713766,67.84736253,37.06211715,24.36103843,92.90338984,6.672201473,37.65626234,cotton
93.0,26.0,27.0,24.59245684,56.46829641,7.288211994,137.7044047,coffee
42.0,61.0,22.0,26.27274407,62.28814857,7.418650668,70.23207557,blackgram
71.33064166,6.713569596,16.59692752,25.7911196,84.99484326,4.360939845,53.9748812,maize
84.0,21.0,55.0,28.47090661,94.79453182,6.494251024,21.08484101,muskmelon
53.07984983,3.563831055,18.07443415,25.30075057,55.99486281,5.829633298,137.6350435,orange
108.0,33.0,31.0,23.69287069,66.76090123,7.393825704,144.6576424,coffee
14.0,58.0,17.0,30.53684308,59.96664731,4.605700542,33.48919022,mothbeans
72.0,40.0,38.0,20.41447029,82.20802629,7.592490617,245.1511304,rice
101.9361716,55.22643523,73.85248021,26.64048992,39.65856657,6.681265267,100.5476808,chickpea
12.6651727,99.26451705,109.0199883,37.17269811,72.30860167,5.140177616,68.12762228,lentil
22.0,67.0,78.0,17.16606398,14.42457525,6.204090835,72.32667516,chickpea
